signature_profile,hash_algorithm,bucket,benchmark_scenario,storage_state_label,measured_runs_total,measured_runs_success,measured_runs_failed,scenario_success_rate,verify_applicable_runs,verify_ok_runs,verify_applicable_success_rate,verify_success_rate,server_telemetry_configured,server_telemetry_coverage,setup_upload_ms_median,setup_upload_ms_iqr,setup_upload_ms_p95,setup_upload_ms_ci95_low,setup_upload_ms_ci95_high,setup_process_ms_median,setup_process_ms_iqr,setup_process_ms_p95,setup_process_ms_ci95_low,setup_process_ms_ci95_high,upload_ms_median,upload_ms_iqr,upload_ms_p95,upload_ms_ci95_low,upload_ms_ci95_high,process_ms_median,process_ms_iqr,process_ms_p95,process_ms_ci95_low,process_ms_ci95_high,verify_ms_median,verify_ms_iqr,verify_ms_p95,verify_ms_ci95_low,verify_ms_ci95_high,total_ms_median,total_ms_iqr,total_ms_p95,total_ms_ci95_low,total_ms_ci95_high,server_process_gateway_ms_median,server_process_gateway_ms_iqr,server_process_gateway_ms_p95,server_process_gateway_ms_ci95_low,server_process_gateway_ms_ci95_high,server_verify_gateway_ms_median,server_verify_gateway_ms_iqr,server_verify_gateway_ms_p95,server_verify_gateway_ms_ci95_low,server_verify_gateway_ms_ci95_high,server_hash_ms_median,server_hash_ms_iqr,server_hash_ms_p95,server_hash_ms_ci95_low,server_hash_ms_ci95_high,server_rsa_sign_ms_median,server_rsa_sign_ms_iqr,server_rsa_sign_ms_p95,server_rsa_sign_ms_ci95_low,server_rsa_sign_ms_ci95_high,server_eddsa_sign_ms_median,server_eddsa_sign_ms_iqr,server_eddsa_sign_ms_p95,server_eddsa_sign_ms_ci95_low,server_eddsa_sign_ms_ci95_high,server_ecdsa_sign_ms_median,server_ecdsa_sign_ms_iqr,server_ecdsa_sign_ms_p95,server_ecdsa_sign_ms_ci95_low,server_ecdsa_sign_ms_ci95_high,server_hmac_sign_ms_median,server_hmac_sign_ms_iqr,server_hmac_sign_ms_p95,server_hmac_sign_ms_ci95_low,server_hmac_sign_ms_ci95_high,server_ml_dsa_sign_ms_median,server_ml_dsa_sign_ms_iqr,server_ml_dsa_sign_ms_p95,server_ml_dsa_sign_ms_ci95_low,server_ml_dsa_sign_ms_ci95_high,server_slh_dsa_sign_ms_median,server_slh_dsa_sign_ms_iqr,server_slh_dsa_sign_ms_p95,server_slh_dsa_sign_ms_ci95_low,server_slh_dsa_sign_ms_ci95_high,server_fn_dsa_sign_ms_median,server_fn_dsa_sign_ms_iqr,server_fn_dsa_sign_ms_p95,server_fn_dsa_sign_ms_ci95_low,server_fn_dsa_sign_ms_ci95_high,server_eddsa_verify_ms_median,server_eddsa_verify_ms_iqr,server_eddsa_verify_ms_p95,server_eddsa_verify_ms_ci95_low,server_eddsa_verify_ms_ci95_high,server_ecdsa_verify_ms_median,server_ecdsa_verify_ms_iqr,server_ecdsa_verify_ms_p95,server_ecdsa_verify_ms_ci95_low,server_ecdsa_verify_ms_ci95_high,server_hmac_verify_ms_median,server_hmac_verify_ms_iqr,server_hmac_verify_ms_p95,server_hmac_verify_ms_ci95_low,server_hmac_verify_ms_ci95_high,server_ml_dsa_verify_ms_median,server_ml_dsa_verify_ms_iqr,server_ml_dsa_verify_ms_p95,server_ml_dsa_verify_ms_ci95_low,server_ml_dsa_verify_ms_ci95_high,server_slh_dsa_verify_ms_median,server_slh_dsa_verify_ms_iqr,server_slh_dsa_verify_ms_p95,server_slh_dsa_verify_ms_ci95_low,server_slh_dsa_verify_ms_ci95_high,server_fn_dsa_verify_ms_median,server_fn_dsa_verify_ms_iqr,server_fn_dsa_verify_ms_p95,server_fn_dsa_verify_ms_ci95_low,server_fn_dsa_verify_ms_ci95_high,server_verify_ms_median,server_verify_ms_iqr,server_verify_ms_p95,server_verify_ms_ci95_low,server_verify_ms_ci95_high,server_total_ms_median,server_total_ms_iqr,server_total_ms_p95,server_total_ms_ci95_low,server_total_ms_ci95_high,manifest_size_median,manifest_size_iqr,manifest_size_p95,manifest_size_ci95_low,manifest_size_ci95_high,manifest_core_bytes_median,manifest_core_bytes_iqr,manifest_core_bytes_p95,manifest_core_bytes_ci95_low,manifest_core_bytes_ci95_high,manifest_core_cbor_bytes_median,manifest_core_cbor_bytes_iqr,manifest_core_cbor_bytes_p95,manifest_core_cbor_bytes_ci95_low,manifest_core_cbor_bytes_ci95_high,manifest_envelope_bytes_median,manifest_envelope_bytes_iqr,manifest_envelope_bytes_p95,manifest_envelope_bytes_ci95_low,manifest_envelope_bytes_ci95_high,rsa_signature_bytes_median,rsa_signature_bytes_iqr,rsa_signature_bytes_p95,rsa_signature_bytes_ci95_low,rsa_signature_bytes_ci95_high,eddsa_signature_bytes_median,eddsa_signature_bytes_iqr,eddsa_signature_bytes_p95,eddsa_signature_bytes_ci95_low,eddsa_signature_bytes_ci95_high,ecdsa_signature_bytes_median,ecdsa_signature_bytes_iqr,ecdsa_signature_bytes_p95,ecdsa_signature_bytes_ci95_low,ecdsa_signature_bytes_ci95_high,hmac_signature_bytes_median,hmac_signature_bytes_iqr,hmac_signature_bytes_p95,hmac_signature_bytes_ci95_low,hmac_signature_bytes_ci95_high,ml_dsa_signature_bytes_median,ml_dsa_signature_bytes_iqr,ml_dsa_signature_bytes_p95,ml_dsa_signature_bytes_ci95_low,ml_dsa_signature_bytes_ci95_high,slh_dsa_signature_bytes_median,slh_dsa_signature_bytes_iqr,slh_dsa_signature_bytes_p95,slh_dsa_signature_bytes_ci95_low,slh_dsa_signature_bytes_ci95_high,fn_dsa_signature_bytes_median,fn_dsa_signature_bytes_iqr,fn_dsa_signature_bytes_p95,fn_dsa_signature_bytes_ci95_low,fn_dsa_signature_bytes_ci95_high,signature_size_median,signature_size_iqr,signature_size_p95,signature_size_ci95_low,signature_size_ci95_high,manifest_overhead_pct_median,manifest_overhead_pct_iqr,manifest_overhead_pct_p95,manifest_overhead_pct_ci95_low,manifest_overhead_pct_ci95_high,signature_overhead_pct_median,signature_overhead_pct_iqr,signature_overhead_pct_p95,signature_overhead_pct_ci95_low,signature_overhead_pct_ci95_high,storage_amplification_median,storage_amplification_iqr,storage_amplification_p95,storage_amplification_ci95_low,storage_amplification_ci95_high,client_total_mib_s_median,client_total_mib_s_iqr,client_total_mib_s_p95,client_total_mib_s_ci95_low,client_total_mib_s_ci95_high,server_hash_mib_s_median,server_hash_mib_s_iqr,server_hash_mib_s_p95,server_hash_mib_s_ci95_low,server_hash_mib_s_ci95_high,server_verify_mib_s_median,server_verify_mib_s_iqr,server_verify_mib_s_p95,server_verify_mib_s_ci95_low,server_verify_mib_s_ci95_high,server_total_mib_s_median,server_total_mib_s_iqr,server_total_mib_s_p95,server_total_mib_s_ci95_low,server_total_mib_s_ci95_high,ratio_vs_rsa_pss_total_median,ratio_vs_rsa_pss_server_total_median
eddsa_ml_dsa,blake3,50MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,381.89207300000004,102.27292325000008,470.72959445,352.240075,409.129396,208.867068,16.036072999999988,225.96466145000002,205.54748,212.1756079125,,,,,,,,,,,274.35461,13.65094775,296.6482961,269.96253399999995,276.040857,274.35461,13.65094775,296.6482961,269.96253399999995,276.040857,204.2946065,16.64700849999997,221.538261,200.641736,206.592826,263.14099150000004,13.966293749999977,290.03728165,258.78923,265.6152934125,177.797105,15.79763575000004,194.70397515,174.929587,180.560637,,,,,,0.27832199999999996,0.04831024999999989,0.37921165,0.269505,0.28770577499999994,,,,,,,,,,,0.687354,0.57915125,1.6899753999999998,0.619862,0.8030108374999999,,,,,,,,,,,0.28285550000000004,0.06308549999999996,0.39991455000000004,0.2752604625000001,0.294272,,,,,,,,,,,0.28237,0.05560375000000001,0.38332605,0.273383,0.29568565,,,,,,,,,,,67.716875,3.608087999999981,71.81389574999999,67.35405999999999,68.561615,263.14099150000004,13.966293749999977,290.03728165,258.78923,265.6152934125,5661.0,0.0,5663.0,5661.0,5661.0,501.0,0.0,501.0,501.0,501.0,463.0,0.0,463.0,463.0,463.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3372.0,0.0,3372.0,3372.0,3372.0,0.010797500610351562,0.0,0.010801315307617188,0.010797500610351562,0.010797500610351562,0.00643157958984375,0.0,0.00643157958984375,0.00643157958984375,0.00643157958984375,1.0001079750061035,0.0,1.0001080131530762,1.0001079750061035,1.0001079750061035,182.24589117941633,9.143041257344777,193.63379685006936,180.85087886166497,185.2108855964436,281.21946404211366,25.377275431013913,311.62459780219444,276.91528358974494,285.49519712722736,738.3684062084462,38.638878800691714,773.9391454532288,729.2710359871189,742.2760615198482,190.01225208883636,10.165844118560102,202.49011697132784,188.1070881162335,193.1833696775779,,
ecdsa_fn_dsa,sha256,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.406662,0.16828599999999994,1.7214340999999997,1.378909,1.4248899,19.84414,0.6367484999999959,20.95200585,19.730425,19.933117,,,,,,,,,,,11.555744,0.5220847499999959,13.0314821,11.4779021625,11.6019945625,11.555744,0.5220847499999959,13.0314821,11.4779021625,11.6019945625,15.5279345,0.602254750000002,16.599835900000002,15.422111,15.58648,7.209545499999999,0.4330799999999986,8.22779535,7.127726,7.269182,0.158818,0.03955375,0.2116046,0.152275,0.16577223749999997,,,,,,,,,,,0.48845099999999997,0.09271175000000004,0.64172675,0.477996,0.5020410000000001,,,,,,,,,,,,,,,,0.312651,0.051380999999999954,0.41622194999999995,0.30417999999999995,0.32028916249999995,,,,,,0.4678975000000001,0.07769799999999999,0.6020676500000001,0.459692,0.473458,,,,,,,,,,,,,,,,0.1517695,0.031897250000000016,0.20421055,0.145883,0.15618300000000002,2.505383,0.23663200000000018,2.8572194499999997,2.460935,2.546386,7.209545499999999,0.4330799999999986,8.22779535,7.127726,7.269182,2130.0,4.0,2136.0,2129.0,2131.0,499.0,0.0,499.0,499.0,499.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,654.0,3.0,657.0,654.0,654.0,723.0,3.0,729.0,723.0,723.0,20.80078125,0.0390625,20.859375,20.791015625,20.810546875,7.060546875,0.029296874999999112,7.119140625000001,7.060546875,7.060546875,1.2080078125,0.0003906250000000888,1.20859375,1.20791015625,1.20810546875,0.8450883822009823,0.037910071837341075,0.8840488911566999,0.8415693846569615,0.8508167971938521,61.490260755423066,15.635552704391756,78.6136112812009,58.89967491149028,64.1315054999179,3.897905793323476,0.36650066563553363,4.33797639632975,3.835092165916715,3.96825799950019,1.3545410067675006,0.08142866404056703,1.4450774295419808,1.343428325222838,1.3700109099947162,,
ecdsa_ml_dsa,sha256,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.389064,0.1722539999999999,1.62960375,1.3609449999999998,1.412103,20.250208999999998,0.907660749999998,21.782656449999998,20.074683999999998,20.432489812500002,,,,,,,,,,,11.9088525,0.6741117500000033,13.742665950000001,11.838,12.01700545,11.9088525,0.6741117500000033,13.742665950000001,11.838,12.01700545,15.9500515,0.8000772500000011,17.22045005,15.828919825000002,16.0643399,7.5520475000000005,0.5239624999999997,8.57000615,7.504729162499999,7.650354774999999,0.15829749999999998,0.030061499999999963,0.21440060000000002,0.1550417,0.1647244875,,,,,,,,,,,0.49282950000000003,0.13234075000000006,0.639357,0.478348,0.515817,,,,,,0.651667,0.5378385000000001,1.4960597999999996,0.5729339999999999,0.731973,,,,,,,,,,,,,,,,0.46652499999999997,0.11421949999999992,0.6122475,0.452969,0.481102,,,,,,0.27293100000000003,0.046650250000000004,0.35726015,0.268584,0.278121,,,,,,,,,,,2.8114175,0.21585174999999968,3.2615975500000003,2.7496259999999997,2.8593174374999997,7.5520475000000005,0.5239624999999997,8.57000615,7.504729162499999,7.650354774999999,5668.0,2.0,5671.0,5668.0,5668.0,499.0,0.0,499.0,499.0,499.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3378.0,3.0,3381.0,3378.0,3378.0,55.35156249999999,0.019531249999992895,55.380859375,55.35156249999999,55.35156249999999,32.98828125,0.029296875,33.017578125,32.98828125,32.98828125,1.553515625,0.0001953125000000444,1.55380859375,1.553515625,1.553515625,0.8200307373126905,0.04613855774266551,0.8572165645073314,0.8116509377978564,0.8243377160825861,61.69177350206427,11.749560458435546,76.07181623225866,59.21467508291949,62.979246877035486,3.473559369736206,0.26980996495577747,3.840972735489724,3.4139752524484486,3.5462665138050493,1.2931096491898182,0.08890383787780065,1.3663211410217806,1.2758896588738946,1.301232500775493,,
eddsa_fn_dsa,sha256,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.3856875,0.1486194999999999,1.6469532999999998,1.366593,1.4108802249999999,19.491881499999998,0.8838924999999946,20.7904064,19.433225,19.5662789875,,,,,,,,,,,11.091838,0.439467500000001,11.608463650000001,10.936938999999999,11.164104225,11.091838,0.439467500000001,11.608463650000001,10.936938999999999,11.164104225,15.1880325,2.125268,16.1044983,15.095148,15.245200225000001,6.7124179999999996,0.4331769999999988,7.2732545,6.607371,6.804378625,0.156273,0.028292500000000026,0.20666824999999991,0.151073,0.160421,,,,,,0.248185,0.03040724999999994,0.2866881,0.242796,0.2528248875,,,,,,,,,,,,,,,,,,,,,0.3118095,0.08651500000000001,0.41868455,0.298049,0.320902,0.2520425,0.042600250000000006,0.3088257,0.24527,0.2597189875,,,,,,,,,,,,,,,,,,,,,0.1473265,0.041075500000000015,0.20755559999999995,0.13556500000000002,0.152767,2.0478555,0.1639324999999996,2.3330382,2.019637,2.088827,6.7124179999999996,0.4331769999999988,7.2732545,6.607371,6.804378625,2121.0,5.0,2126.0,2119.0,2121.0,499.0,0.0,499.0,499.0,499.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,654.0,3.0,657.0,654.0,654.0,717.0,3.0,720.0,717.0,717.0,20.712890625,0.048828125,20.76171875,20.693359375,20.712890625,7.001953125,0.029296874999999112,7.03125,7.001953125,7.001953125,1.20712890625,0.00048828125,1.2076171875,1.20693359375,1.20712890625,0.8804334381100012,0.035130026424761596,0.9261807632243763,0.874324344529251,0.8929029411245688,62.490884261533395,11.650950501300521,78.789902931797,60.87497896160727,64.6124046559907,4.768710911745307,0.38189389668095153,5.256838375841512,4.6751717590781805,4.835336746157849,1.4548600016663502,0.09394143592124027,1.5483442665778375,1.4346328919040614,1.477330836780984,,
eddsa_ml_dsa,sha256,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.4129269999999998,0.1974125,1.6440323,1.364322,1.4359389,20.0781615,0.9538505000000015,21.985620349999998,19.931289,20.233957,,,,,,,,,,,11.458804,0.6939780000000013,13.26294645,11.331724675,11.5586096125,11.458804,0.6939780000000013,13.26294645,11.331724675,11.5586096125,15.6988805,0.8193217499999967,17.15112045,15.590878,15.869681837499998,7.071415999999999,0.43664399999999937,8.07366095,7.024183,7.121069025,0.1562835,0.02878675,0.24575879999999992,0.15157500000000002,0.161343,,,,,,0.243015,0.04332149999999996,0.30803605,0.235432,0.25176613750000004,,,,,,,,,,,0.706555,0.4348305,1.5530224,0.622908,0.77851,,,,,,,,,,,0.25826899999999997,0.03677875,0.32606115,0.249838,0.26688999999999996,,,,,,,,,,,0.264116,0.08195350000000001,0.3683199,0.25560900000000003,0.27025699999999997,,,,,,,,,,,2.3174465,0.3057832500000002,2.7619784000000003,2.2741240000000005,2.4106984375000002,7.071415999999999,0.43664399999999937,8.07366095,7.024183,7.121069025,5659.0,0.0,5661.0,5659.0,5659.0,499.0,0.0,499.0,499.0,499.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3372.0,0.0,3372.0,3372.0,3372.0,55.263671875,0.0,55.283203125,55.263671875,55.263671875,32.9296875,0.0,32.9296875,32.9296875,32.9296875,1.55263671875,0.0,1.55283203125,1.55263671875,1.55263671875,0.8522377303137447,0.05092416686301671,0.8964816721452237,0.8438250990836983,0.8617948648255589,62.48695406022671,11.512664744892419,74.05901843022305,60.527106846903806,64.42767606795316,4.213959326209215,0.5422663619053125,4.633405670678628,4.049449886444354,4.294235934364177,1.3810002474263356,0.08393572734157662,1.4772047689423196,1.3692332714308448,1.390269852659756,,
ecdsa_fn_dsa,sha256,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.340229999999998,2.4887707499999987,11.87311725,8.686408,9.781106,23.7093275,1.0071665000000003,26.0130503,23.507566,23.800542999999998,,,,,,,,,,,17.802981000000003,0.9949837499999994,20.9542687,17.674540999999998,17.9397,17.802981000000003,0.9949837499999994,20.9542687,17.674540999999998,17.9397,19.373176,0.7562595000000023,21.232730300000004,19.199886,19.493026,13.360575,0.781790749999999,15.287450849999997,13.250272675,13.576981,3.9256664999999997,0.37824725000000026,4.534354899999999,3.895695,4.0436630000000005,,,,,,,,,,,0.4838875,0.042780000000000096,0.6163699499999999,0.476614,0.493545,,,,,,,,,,,,,,,,0.31599750000000004,0.04452624999999999,0.4029566,0.30810800000000005,0.31964014999999996,,,,,,0.4575325,0.043973249999999964,0.56943855,0.448942,0.462768,,,,,,,,,,,,,,,,0.14769700000000002,0.030192250000000004,0.2071206,0.13942100000000002,0.152837,4.4631745,0.4064420000000011,5.0588244499999995,4.3742284625,4.5292140000000005,13.360575,0.781790749999999,15.287450849999997,13.250272675,13.576981,2129.0,3.25,2135.0,2129.0,2130.0,501.0,0.0,501.0,501.0,501.0,464.0,0.0,464.0,464.0,464.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,654.0,0.0,657.0,654.0,654.0,723.0,3.0,726.15,723.0,723.0,0.20303726196289062,0.00030994415283203125,0.20360946655273438,0.20303726196289062,0.20313262939453125,0.06895065307617188,0.000286102294921875,0.06925106048583984,0.06895065307617188,0.06895065307617188,1.002030372619629,3.0994415283203125e-6,1.0020360946655273,1.002030372619629,1.0020313262939453,56.17037207697112,3.126340739716703,58.98833262048563,55.741185510148384,56.560604154733234,254.73382447708656,24.201384461271573,281.27089723614125,247.3005292478626,256.6936066606857,224.0557879561157,20.8716702225191,248.38637990579616,220.78886093701908,228.60314562500443,74.84714799089295,4.345253993159531,79.7020187741172,73.65407670527048,75.46869075707777,,
ecdsa_ml_dsa,sha256,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,8.947839,2.03197475,11.489747099999999,8.738356,9.275052125,24.1979385,1.3610942499999972,26.3656452,23.916649000000003,24.4619684125,,,,,,,,,,,18.079417499999998,0.7919382499999976,21.194310899999998,17.902815,18.174110487500002,18.079417499999998,0.7919382499999976,21.194310899999998,17.902815,18.174110487500002,19.875843500000002,1.1884712499999956,21.884355550000002,19.627057,20.198770587499997,13.710186,0.7027430000000017,14.9845983,13.614692,13.8120571875,3.9538599999999997,0.34535275000000043,4.5007360499999995,3.911185,4.003352175,,,,,,,,,,,0.4760575,0.044698499999999974,0.6436048,0.469029,0.48363578749999997,,,,,,0.7214785,0.5051194999999999,1.91223345,0.64496,0.815099,,,,,,,,,,,,,,,,0.4508355,0.03636749999999994,0.56722825,0.444494,0.461355,,,,,,0.2695955,0.03017675000000003,0.34785605,0.262553,0.275576,,,,,,,,,,,4.691027,0.43217399999999984,5.31402505,4.629782,4.797010475,13.710186,0.7027430000000017,14.9845983,13.614692,13.8120571875,5668.0,2.0,5670.0,5668.0,5668.0,501.0,0.0,501.0,501.0,501.0,464.0,0.0,464.0,464.0,464.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3378.0,0.0,3381.0,3378.0,3378.0,0.5405426025390625,0.00019073486328125,0.5407333374023438,0.5405426025390625,0.5405426025390625,0.32215118408203125,0.0,0.3224372863769531,0.32215118408203125,0.32215118408203125,1.0054054260253906,1.9073486328125e-6,1.0054073333740234,1.0054054260253906,1.0054054260253906,55.31151663602939,2.419836874426103,58.135401022976936,55.00715560583698,55.81285371449883,252.9174361561431,22.077744322740443,280.513057320992,249.74157990019825,255.616133447449,213.1753822893373,19.427492454281662,231.4842276664685,208.267642247841,215.87645065268657,72.93847085325487,3.7799630280867973,77.76120206212087,72.35440286309266,73.45006409252593,,
eddsa_fn_dsa,sha256,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,8.9534945,2.2386774999999997,12.2330036,8.699833,9.401866,23.138937499999997,0.9715029999999985,24.78733755,22.975047000000004,23.3016107875,,,,,,,,,,,17.1480685,0.8465332500000038,19.62588965,17.024541,17.285829,17.1480685,0.8465332500000038,19.62588965,17.024541,17.285829,18.8701175,0.8299712499999963,20.076262149999998,18.755823000000003,19.0010861375,12.831793999999999,0.7589534999999987,14.59453215,12.685699,12.923134,3.8737994999999996,0.29319200000000034,4.43466395,3.827468,3.922025,,,,,,0.226034,0.039744749999999995,0.28775599999999996,0.219762,0.233518,,,,,,,,,,,,,,,,,,,,,0.29176749999999996,0.038882499999999987,0.4031540999999999,0.286788,0.2987953875,0.243873,0.030222999999999944,0.29475774999999993,0.235913,0.24822499999999997,,,,,,,,,,,,,,,,,,,,,0.13887549999999999,0.026594499999999993,0.17429260000000002,0.1360446,0.14260852499999999,3.931718,0.3983195000000004,4.567615899999998,3.863275,4.0038005375,12.831793999999999,0.7589534999999987,14.59453215,12.685699,12.923134,2120.0,4.25,2126.0,2119.0,2121.0,501.0,0.0,501.0,501.0,501.0,464.0,0.0,464.0,464.0,464.0,520.0,0.0,522.0,520.0,520.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,654.0,3.0,657.0,654.0,654.0,717.0,3.0,720.0,717.0,717.0,0.202178955078125,0.00040531158447265625,0.20275115966796875,0.20208358764648438,0.20227432250976562,0.06837844848632812,0.000286102294921875,0.06866455078125,0.06837844848632812,0.06837844848632812,1.0020217895507812,4.0531158447265625e-6,1.0020275115966797,1.0020208358764648,1.0020227432250977,58.31561734602731,2.848970678581132,60.68588851619592,57.850478472116855,58.734779369944256,258.14487152512453,19.64334647084999,279.27594674985596,254.959795079203,261.2693300113809,254.34178868297016,25.730977703204758,276.81188795095846,249.70908891141818,258.847739288557,77.93142895599868,4.632063161265435,82.48392878817083,77.38034495744682,78.8233617148307,,
eddsa_ml_dsa,sha256,1MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,9.4818315,2.5169869999999985,11.8573224,8.994482,10.293508025000001,23.9670385,1.3584244999999981,26.1338628,23.783329,24.229088,,,,,,,,,,,17.7156705,0.9886780000000002,20.309739899999997,17.521181112499995,17.9333556125,17.7156705,0.9886780000000002,20.309739899999997,17.521181112499995,17.9333556125,19.6861125,1.1969742500000002,21.4487948,19.445747,19.864491212500003,13.359408,0.8356650000000023,15.325792999999999,13.18707,13.436010162499999,3.9747345000000003,0.3057764999999999,4.3642908,3.918188,4.010491,,,,,,0.22573900000000002,0.030963249999999998,0.28361719999999996,0.22176875000000001,0.233107,,,,,,,,,,,0.724248,0.42194624999999997,1.67661255,0.631354,0.764798475,,,,,,,,,,,0.237751,0.0353735,0.3048091,0.23113861249999998,0.244846375,,,,,,,,,,,0.2559395,0.03470250000000005,0.32612979999999997,0.251451,0.264807,,,,,,,,,,,4.292054,0.43732725000000006,5.0844368,4.241354,4.334839,13.359408,0.8356650000000023,15.325792999999999,13.18707,13.436010162499999,5659.0,0.0,5661.0,5659.0,5659.0,501.0,0.0,501.0,501.0,501.0,464.0,0.0,464.0,464.0,464.0,520.0,0.0,522.0,520.0,520.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3372.0,0.0,3372.0,3372.0,3372.0,0.5396842956542969,0.0,0.5398750305175781,0.5396842956542969,0.5396842956542969,0.3215789794921875,0.0,0.3215789794921875,0.3215789794921875,0.3215789794921875,1.005396842956543,0.0,1.0053987503051758,1.005396842956543,1.005396842956543,56.447200576662766,3.1238332320803437,59.378109571285,55.74938999017473,57.07357634387013,251.5892602408024,19.52288750081334,275.47249959353843,249.34602770583453,255.20764217913293,232.98897893587656,23.88840324563276,256.74081845330556,230.68907518825958,235.56961649366397,74.85361854495906,4.67980775317541,79.93068916713936,74.39259561568726,75.83185650792784,,
ecdsa_fn_dsa,sha256,50MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,364.53711350000003,92.92290125000005,463.11243675,348.578084,387.5404230625,221.6923125,15.661713249999963,239.3042643,217.634868,223.631912,,,,,,,,,,,291.5410545,14.95232825000005,308.6699709,288.673611,294.1256595375,291.5410545,14.95232825000005,308.6699709,288.673611,294.1256595375,216.74645700000002,15.390269249999989,232.35673204999998,213.306857,219.459405,280.49185950000003,15.543182249999973,297.14956335,277.884981975,283.106182,190.41372,13.162030250000015,206.34910265,187.865817,193.0720314875,,,,,,,,,,,0.5765465,0.16540350000000004,0.73390015,0.547467,0.6258477374999999,,,,,,,,,,,,,,,,0.32829600000000003,0.0540465,0.41783945,0.323056,0.3388924125,,,,,,0.515717,0.08996850000000012,0.6650702999999999,0.497934,0.52628205,,,,,,,,,,,,,,,,0.164759,0.03810149999999998,0.24360025,0.157024,0.17289815,75.554118,3.733406500000015,81.06592855,74.806545,76.18918013749999,280.49185950000003,15.543182249999973,297.14956335,277.884981975,283.106182,2133.0,4.0,2138.0,2132.0,2134.0,502.0,0.0,502.0,502.0,502.0,464.0,0.0,464.0,464.0,464.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,654.0,3.0,657.0,654.0,654.0,723.0,3.0,729.0,723.0,723.0,0.0040683746337890625,7.62939453125e-6,0.004077911376953125,0.00406646728515625,0.004070281982421875,0.0013790130615234375,5.7220458984375e-6,0.0013904571533203125,0.0013790130615234375,0.0013790130615234375,1.0000406837463378,7.629394516150967e-8,1.0000407791137695,1.0000406646728515,1.0000407028198242,171.50249560441657,8.783632361475952,181.64472301972387,169.97787822903788,173.2059949186003,262.58630107933675,18.21276097415233,285.16871279805895,258.73739761935826,266.1474066886793,661.7773697814393,32.76369374227124,704.3981316493761,656.2589337348974,668.0709169848395,178.2584255822352,9.842641944336549,186.97163000547422,176.61178360734564,179.92942405087965,,
